,Group,Type,Area,NeighborTYPE,count,prob,mean_dist
405,NRpre,A,V1,A,41,0.1752136752136752,51.538149509946024
406,NRpre,A,V1,M,59,0.25213675213675213,44.57316340859887
407,NRpre,A,V1,V,134,0.5726495726495726,33.56108776656674
408,NRpre,M,A/RL/AL,A,48,0.38095238095238093,46.52432924310833
409,NRpre,M,A/RL/AL,M,30,0.23809523809523808,47.68431960654701
410,NRpre,M,A/RL/AL,V,48,0.38095238095238093,46.23575555760601
411,NRpre,M,AM/PM,A,16,0.1322314049586777,50.51916657833238
412,NRpre,M,AM/PM,M,38,0.3140495867768595,36.60057276311825
413,NRpre,M,AM/PM,V,67,0.5537190082644629,26.690818914388736
414,NRpre,M,LM,A,8,0.42105263157894735,34.26728725815883
415,NRpre,M,LM,M,3,0.15789473684210525,50.57474835191406
416,NRpre,M,LM,V,8,0.42105263157894735,36.44385960102117
417,NRpre,M,V1,A,61,0.16486486486486487,53.532243951993806
418,NRpre,M,V1,M,122,0.32972972972972975,40.95502178284495
419,NRpre,M,V1,V,187,0.5054054054054054,32.25535672633723
420,NRpre,V,A/RL/AL,A,57,0.3904109589041096,42.32452806731703
421,NRpre,V,A/RL/AL,M,35,0.23972602739726026,48.27356281779103
422,NRpre,V,A/RL/AL,V,54,0.3698630136986301,42.21394874438368
423,NRpre,V,AM/PM,A,44,0.1825726141078838,46.89729071577648
424,NRpre,V,AM/PM,M,82,0.34024896265560167,40.00584068815803
425,NRpre,V,AM/PM,V,115,0.47717842323651455,29.606817396370186
426,NRpre,V,LM,A,9,0.5625,31.26681315838841
427,NRpre,V,LM,M,7,0.4375,34.34613009252317
428,NRpre,V,LM,V,0,0.0,54.232652724883685
429,NRpre,V,V1,A,126,0.19656786271450857,53.99465301032328
430,NRpre,V,V1,M,181,0.2823712948517941,42.70933644054721
431,NRpre,V,V1,V,334,0.5210608424336973,32.134477236688205
432,NRpre,A,A/RL/AL,A,75,0.41899441340782123,40.40585565162539
433,NRpre,A,A/RL/AL,M,50,0.27932960893854747,44.4869259031867
434,NRpre,A,A/RL/AL,V,54,0.3016759776536313,46.43249337128348
435,NRpre,A,AM/PM,A,15,0.19230769230769232,45.0683260635076
436,NRpre,A,AM/PM,M,23,0.2948717948717949,36.6757187454307
437,NRpre,A,AM/PM,V,40,0.5128205128205128,28.840683803137352
438,NRpre,A,LM,A,17,0.5483870967741935,28.918961769640944
439,NRpre,A,LM,M,6,0.1935483870967742,41.73610313051373
440,NRpre,A,LM,V,8,0.25806451612903225,37.13201703852555
441,NRpre,A,V1,A,26,0.1111111111111111,55.69905586184025
442,NRpre,A,V1,M,78,0.3333333333333333,41.02571554273951
443,NRpre,A,V1,V,130,0.5555555555555556,30.23611479812087
444,NRpre,M,A/RL/AL,A,56,0.42748091603053434,40.3221007800272
445,NRpre,M,A/RL/AL,M,31,0.2366412213740458,51.149699265129904
446,NRpre,M,A/RL/AL,V,44,0.33587786259541985,44.56081851013318
447,NRpre,M,AM/PM,A,24,0.1951219512195122,46.91895636489135
448,NRpre,M,AM/PM,M,37,0.3008130081300813,39.69978950682106
449,NRpre,M,AM/PM,V,62,0.5040650406504065,28.755840554661823
450,NRpre,M,LM,A,8,0.5714285714285714,31.785977275404637
451,NRpre,M,LM,M,3,0.21428571428571427,46.55864703131512
452,NRpre,M,LM,V,3,0.21428571428571427,36.794023344197015
453,NRpre,M,V1,A,68,0.18478260869565216,51.06460772999453
454,NRpre,M,V1,M,93,0.25271739130434784,42.9983810755151
455,NRpre,M,V1,V,207,0.5625,28.81035100475324
456,NRpre,V,A/RL/AL,A,44,0.30344827586206896,44.87894347060335
457,NRpre,V,A/RL/AL,M,43,0.296551724137931,45.251211374917396
458,NRpre,V,A/RL/AL,V,58,0.4,43.97824510451225
459,NRpre,V,AM/PM,A,46,0.19327731092436976,49.200821929901295
460,NRpre,V,AM/PM,M,64,0.2689075630252101,37.45668114889391
461,NRpre,V,AM/PM,V,128,0.5378151260504201,26.440695843719887
462,NRpre,V,LM,A,8,0.4444444444444444,34.957681130580376
463,NRpre,V,LM,M,4,0.2222222222222222,57.34263372822789
464,NRpre,V,LM,V,6,0.3333333333333333,38.33077322254695
465,NRpre,V,V1,A,119,0.18506998444790046,52.22628733815427
466,NRpre,V,V1,M,215,0.3343701399688958,42.9051582072659
467,NRpre,V,V1,V,309,0.48055987558320373,32.953364433068
468,NRpre,A,A/RL/AL,A,67,0.3526315789473684,41.645183518029214
469,NRpre,A,A/RL/AL,M,52,0.2736842105263158,49.81626877212628
470,NRpre,A,A/RL/AL,V,71,0.3736842105263158,43.55551394373699
471,NRpre,A,AM/PM,A,10,0.1282051282051282,44.87073013351169
472,NRpre,A,AM/PM,M,23,0.2948717948717949,39.26202009477082
473,NRpre,A,AM/PM,V,45,0.5769230769230769,27.5794784242928
474,NRpre,A,LM,A,3,0.15,38.05717986542609
475,NRpre,A,LM,M,7,0.35,34.73649155837908
476,NRpre,A,LM,V,10,0.5,37.065872080776685
477,NRpre,A,V1,A,41,0.1752136752136752,52.83343614138996
478,NRpre,A,V1,M,77,0.32905982905982906,39.62472334099184
479,NRpre,A,V1,V,116,0.49572649572649574,32.03632530362966
480,NRpre,M,A/RL/AL,A,53,0.42063492063492064,38.95788417493858
481,NRpre,M,A/RL/AL,M,32,0.25396825396825395,49.00141966531692
482,NRpre,M,A/RL/AL,V,41,0.3253968253968254,46.67233460239984
483,NRpre,M,AM/PM,A,20,0.1652892561983471,49.156916317626475
484,NRpre,M,AM/PM,M,35,0.2892561983471074,37.56472927008533
485,NRpre,M,AM/PM,V,66,0.5454545454545454,29.55989467169395
486,NRpre,M,LM,A,6,0.3157894736842105,41.63062412021616
487,NRpre,M,LM,M,3,0.15789473684210525,49.41528300649924
488,NRpre,M,LM,V,10,0.5263157894736842,29.983806640741644
489,NRpre,M,V1,A,85,0.22972972972972974,51.47456486034225
490,NRpre,M,V1,M,111,0.3,40.563386702359644
491,NRpre,M,V1,V,174,0.4702702702702703,32.90394152325711
492,NRpre,V,A/RL/AL,A,57,0.41007194244604317,35.75608385850582
493,NRpre,V,A/RL/AL,M,43,0.30935251798561153,48.04481278896188
494,NRpre,V,A/RL/AL,V,39,0.2805755395683453,45.895096377700305
495,NRpre,V,AM/PM,A,45,0.1875,47.91467300170064
496,NRpre,V,AM/PM,M,61,0.25416666666666665,37.973199925601016
497,NRpre,V,AM/PM,V,134,0.5583333333333333,27.324178152064185
498,NRpre,V,LM,A,8,0.3333333333333333,38.862920245402265
499,NRpre,V,LM,M,7,0.2916666666666667,31.59097280480954
500,NRpre,V,LM,V,9,0.375,33.41163481090687
501,NRpre,V,V1,A,121,0.18876755070202808,53.6998192132224
502,NRpre,V,V1,M,175,0.27301092043681746,43.98316291028844
503,NRpre,V,V1,V,345,0.5382215288611545,32.01351223303574
504,NRpre,A,A/RL/AL,A,73,0.3924731182795699,41.04419613842002
505,NRpre,A,A/RL/AL,M,52,0.27956989247311825,52.775268275887505
506,NRpre,A,A/RL/AL,V,61,0.3279569892473118,46.44709445132788
507,NRpre,A,AM/PM,A,9,0.11688311688311688,47.249519376665376
508,NRpre,A,AM/PM,M,23,0.2987012987012987,37.74867980033113
509,NRpre,A,AM/PM,V,45,0.5844155844155844,28.04265371139618
510,NRpre,A,LM,A,7,0.2916666666666667,38.21162354105864
511,NRpre,A,LM,M,10,0.4166666666666667,41.03442818287035
512,NRpre,A,LM,V,7,0.2916666666666667,43.986935068877784
513,NRpre,A,V1,A,46,0.19574468085106383,55.64248270705277
514,NRpre,A,V1,M,63,0.2680851063829787,44.678340958755065
515,NRpre,A,V1,V,126,0.5361702127659574,32.37042959265161
516,NRpre,M,A/RL/AL,A,45,0.3543307086614173,38.50004848631026
517,NRpre,M,A/RL/AL,M,42,0.33070866141732286,48.538508362969274
518,NRpre,M,A/RL/AL,V,40,0.31496062992125984,46.51581913328383
519,NRpre,M,AM/PM,A,21,0.1721311475409836,47.13175215650247
520,NRpre,M,AM/PM,M,34,0.2786885245901639,38.28579559608939
521,NRpre,M,AM/PM,V,67,0.5491803278688525,28.351421100504226
522,NRpre,M,LM,A,8,0.4444444444444444,32.6912635433585
523,NRpre,M,LM,M,4,0.2222222222222222,36.84436425089187
524,NRpre,M,LM,V,6,0.3333333333333333,38.780410069944395
525,NRpre,M,V1,A,74,0.2005420054200542,51.40833575953518
526,NRpre,M,V1,M,107,0.2899728997289973,40.829433854732734
527,NRpre,M,V1,V,188,0.5094850948509485,31.635941260806284
528,NRpre,V,A/RL/AL,A,53,0.3732394366197183,39.41325838421624
529,NRpre,V,A/RL/AL,M,42,0.29577464788732394,46.17002684911265
530,NRpre,V,A/RL/AL,V,47,0.33098591549295775,44.29591431258203
531,NRpre,V,AM/PM,A,40,0.16666666666666666,44.6720468528459
532,NRpre,V,AM/PM,M,70,0.2916666666666667,37.00477270699548
533,NRpre,V,AM/PM,V,130,0.5416666666666666,27.348795542964144
534,NRpre,V,LM,A,5,0.23809523809523808,38.28465590731155
535,NRpre,V,LM,M,4,0.19047619047619047,47.45138682934143
536,NRpre,V,LM,V,12,0.5714285714285714,30.956921309098156
537,NRpre,V,V1,A,149,0.23244929797191888,50.08854811711098
538,NRpre,V,V1,M,174,0.2714508580343214,44.19861648545247
539,NRpre,V,V1,V,318,0.4960998439937597,32.20279954554634
540,NRpre,A,A/RL/AL,A,67,0.37640449438202245,42.104999959057
541,NRpre,A,A/RL/AL,M,45,0.25280898876404495,44.809281080280265
542,NRpre,A,A/RL/AL,V,66,0.3707865168539326,43.678979024245464
543,NRpre,A,AM/PM,A,14,0.18421052631578946,44.01705688839666
544,NRpre,A,AM/PM,M,18,0.23684210526315788,42.09323891926796
545,NRpre,A,AM/PM,V,44,0.5789473684210527,30.3049478690323
546,NRpre,A,LM,A,21,0.6363636363636364,25.886435423195366
547,NRpre,A,LM,M,7,0.21212121212121213,50.01272161652373
548,NRpre,A,LM,V,5,0.15151515151515152,42.0751080788376
549,NRpre,A,V1,A,41,0.17446808510638298,52.6413106697775
550,NRpre,A,V1,M,60,0.2553191489361702,42.6482849693745
551,NRpre,A,V1,V,134,0.5702127659574469,31.025394597409186
552,NRpre,M,A/RL/AL,A,51,0.3953488372093023,39.83496158715679
553,NRpre,M,A/RL/AL,M,41,0.3178294573643411,47.55940339489508
554,NRpre,M,A/RL/AL,V,37,0.2868217054263566,48.772048250239514
555,NRpre,M,AM/PM,A,11,0.09016393442622951,59.03289835990516
556,NRpre,M,AM/PM,M,37,0.30327868852459017,39.73862980119832
557,NRpre,M,AM/PM,V,74,0.6065573770491803,27.00062066457352
558,NRpre,M,LM,A,9,0.5625,35.701828873563166
559,NRpre,M,LM,M,5,0.3125,33.66454830237876
560,NRpre,M,LM,V,2,0.125,41.259285355165005
561,NRpre,M,V1,A,58,0.15718157181571815,51.81726619282217
562,NRpre,M,V1,M,121,0.32791327913279134,42.18612050440318
563,NRpre,M,V1,V,190,0.5149051490514905,32.38174481037488
564,NRpre,V,A/RL/AL,A,67,0.4527027027027027,39.506112843245475
565,NRpre,V,A/RL/AL,M,45,0.30405405405405406,49.07091197909229
566,NRpre,V,A/RL/AL,V,36,0.24324324324324326,47.27424010827098
567,NRpre,V,AM/PM,A,42,0.17427385892116182,52.74598150504725
568,NRpre,V,AM/PM,M,72,0.2987551867219917,36.77181309443332
569,NRpre,V,AM/PM,V,127,0.5269709543568465,27.541966515923264
570,NRpre,V,LM,A,6,0.42857142857142855,29.5646090855235
571,NRpre,V,LM,M,3,0.21428571428571427,50.04877940097574
572,NRpre,V,LM,V,5,0.35714285714285715,48.37786725288226
573,NRpre,V,V1,A,122,0.19032761310452417,52.56368132325909
574,NRpre,V,V1,M,180,0.28081123244929795,42.7146170049067
575,NRpre,V,V1,V,339,0.5288611544461779,32.51996735578806
576,NRpre,A,A/RL/AL,A,66,0.3728813559322034,42.876689879188746
577,NRpre,A,A/RL/AL,M,46,0.2598870056497175,52.23954242343522
578,NRpre,A,A/RL/AL,V,65,0.3672316384180791,43.83191155091128
579,NRpre,A,AM/PM,A,23,0.3026315789473684,44.37860845764101
580,NRpre,A,AM/PM,M,21,0.27631578947368424,34.65094001767545
581,NRpre,A,AM/PM,V,32,0.42105263157894735,27.045327511945334
582,NRpre,A,LM,A,18,0.5294117647058824,29.31402846752397
583,NRpre,A,LM,M,11,0.3235294117647059,36.928591049914445
584,NRpre,A,LM,V,5,0.14705882352941177,53.84530633301435
585,NRpre,A,V1,A,34,0.14468085106382977,51.69811731767367
586,NRpre,A,V1,M,86,0.3659574468085106,41.63076742890052
587,NRpre,A,V1,V,115,0.48936170212765956,33.62021850679415
588,NRpre,M,A/RL/AL,A,39,0.3046875,41.55831430932532
589,NRpre,M,A/RL/AL,M,45,0.3515625,43.692120869767855
590,NRpre,M,A/RL/AL,V,44,0.34375,45.32053044384367
591,NRpre,M,AM/PM,A,26,0.21311475409836064,55.19881268608023
592,NRpre,M,AM/PM,M,28,0.22950819672131148,38.10331929360449
593,NRpre,M,AM/PM,V,68,0.5573770491803278,25.88008331199092
594,NRpre,M,LM,A,9,0.5294117647058824,31.477534895819872
595,NRpre,M,LM,M,7,0.4117647058823529,34.46853379371027
596,NRpre,M,LM,V,1,0.058823529411764705,66.68714072220375
597,NRpre,M,V1,A,68,0.1842818428184282,53.260289598618044
598,NRpre,M,V1,M,114,0.3089430894308943,40.060083776814814
599,NRpre,M,V1,V,187,0.5067750677506775,32.28124255054176
600,NRpre,V,A/RL/AL,A,66,0.44,38.43327278482456
601,NRpre,V,A/RL/AL,M,42,0.28,50.10248730160972
602,NRpre,V,A/RL/AL,V,42,0.28,43.42895539254201
603,NRpre,V,AM/PM,A,41,0.17012448132780084,56.329242660271795
604,NRpre,V,AM/PM,M,76,0.3153526970954357,38.03514815317843
605,NRpre,V,AM/PM,V,124,0.5145228215767634,28.92743501619129
606,NRpre,V,LM,A,9,0.75,30.007596971444524
607,NRpre,V,LM,M,2,0.16666666666666666,50.59070717268307
608,NRpre,V,LM,V,1,0.08333333333333333,46.18473833854468
609,NRpre,V,V1,A,123,0.1918876755070203,53.96478759139225
610,NRpre,V,V1,M,190,0.296411856474259,40.89690067382824
611,NRpre,V,V1,V,328,0.5117004680187207,31.101665769909086
612,NRpre,A,A/RL/AL,A,66,0.358695652173913,37.448190273581666
613,NRpre,A,A/RL/AL,M,49,0.266304347826087,46.08903244118919
614,NRpre,A,A/RL/AL,V,69,0.375,39.72709300530254
615,NRpre,A,AM/PM,A,14,0.18181818181818182,51.249141896316544
616,NRpre,A,AM/PM,M,24,0.3116883116883117,37.3690526382846
617,NRpre,A,AM/PM,V,39,0.5064935064935064,29.95967659706732
618,NRpre,A,LM,A,10,0.38461538461538464,39.40841472146519
619,NRpre,A,LM,M,6,0.23076923076923078,55.90935757702773
620,NRpre,A,LM,V,10,0.38461538461538464,39.2167487831719
621,NRpre,A,V1,A,53,0.225531914893617,50.60983096527793
622,NRpre,A,V1,M,61,0.25957446808510637,42.82716141970605
623,NRpre,A,V1,V,121,0.5148936170212766,31.54394147571027
624,NRpre,M,A/RL/AL,A,54,0.4153846153846154,49.125056593574705
625,NRpre,M,A/RL/AL,M,36,0.27692307692307694,49.28034798344839
626,NRpre,M,A/RL/AL,V,40,0.3076923076923077,48.45384364287768
627,NRpre,M,AM/PM,A,22,0.17886178861788618,46.179146721383084
628,NRpre,M,AM/PM,M,32,0.2601626016260163,39.53277176381327
629,NRpre,M,AM/PM,V,69,0.5609756097560976,27.07054625128573
630,NRpre,M,LM,A,4,0.26666666666666666,35.06975398353442
631,NRpre,M,LM,M,4,0.26666666666666666,43.78855043872385
632,NRpre,M,LM,V,7,0.4666666666666667,31.734745678963943
633,NRpre,M,V1,A,55,0.14945652173913043,51.21505858186073
634,NRpre,M,V1,M,99,0.26902173913043476,41.92888868744929
635,NRpre,M,V1,V,214,0.5815217391304348,28.217486999662544
636,NRpre,V,A/RL/AL,A,61,0.4326241134751773,41.639737181457775
637,NRpre,V,A/RL/AL,M,40,0.28368794326241137,54.061003849487534
638,NRpre,V,A/RL/AL,V,40,0.28368794326241137,47.879211862657876
639,NRpre,V,AM/PM,A,44,0.18410041841004185,43.36006060269692
640,NRpre,V,AM/PM,M,63,0.26359832635983266,36.6307733645587
641,NRpre,V,AM/PM,V,132,0.5523012552301255,27.06412917436328
642,NRpre,V,LM,A,9,0.4090909090909091,30.69084513256688
643,NRpre,V,LM,M,8,0.36363636363636365,38.14822929080677
644,NRpre,V,LM,V,5,0.22727272727272727,38.97546059355967
645,NRpre,V,V1,A,131,0.20404984423676012,54.153427411973084
646,NRpre,V,V1,M,217,0.338006230529595,42.52158014795897
647,NRpre,V,V1,V,294,0.45794392523364486,32.9916944437448
648,NRpre,A,A/RL/AL,A,76,0.40641711229946526,40.56737352710381
649,NRpre,A,A/RL/AL,M,48,0.25668449197860965,47.31675185796385
650,NRpre,A,A/RL/AL,V,63,0.33689839572192515,44.23767140449291
651,NRpre,A,AM/PM,A,15,0.19736842105263158,44.62054256786594
652,NRpre,A,AM/PM,M,20,0.2631578947368421,36.046881874026965
653,NRpre,A,AM/PM,V,41,0.5394736842105263,26.480334137244153
654,NRpre,A,LM,A,10,0.4166666666666667,37.572247103051666
655,NRpre,A,LM,M,7,0.2916666666666667,42.30030848302395
656,NRpre,A,LM,V,7,0.2916666666666667,35.818611178655125
657,NRpre,A,V1,A,46,0.19574468085106383,51.894914350980706
658,NRpre,A,V1,M,74,0.3148936170212766,40.86557373542268
659,NRpre,A,V1,V,115,0.48936170212765956,32.24498625834655
660,NRpre,M,A/RL/AL,A,44,0.34108527131782945,40.702273461421946
661,NRpre,M,A/RL/AL,M,38,0.29457364341085274,51.70405803686735
662,NRpre,M,A/RL/AL,V,47,0.3643410852713178,43.82024161012341
663,NRpre,M,AM/PM,A,26,0.21311475409836064,54.37826558932735
664,NRpre,M,AM/PM,M,34,0.2786885245901639,43.17029346781279
665,NRpre,M,AM/PM,V,62,0.5081967213114754,28.677234208012013
666,NRpre,M,LM,A,7,0.4375,36.031410314210326
667,NRpre,M,LM,M,4,0.25,39.68074008012015
668,NRpre,M,LM,V,5,0.3125,35.093067600582856
669,NRpre,M,V1,A,69,0.18699186991869918,49.73433931637713
670,NRpre,M,V1,M,104,0.28184281842818426,40.6611771774681
671,NRpre,M,V1,V,196,0.5311653116531165,30.91353809072923
672,NRpre,V,A/RL/AL,A,59,0.4244604316546763,37.40393156644445
673,NRpre,V,A/RL/AL,M,41,0.2949640287769784,50.40747655164206
674,NRpre,V,A/RL/AL,V,39,0.2805755395683453,45.19697159781658
675,NRpre,V,AM/PM,A,40,0.16597510373443983,57.84875254633124
676,NRpre,V,AM/PM,M,54,0.22406639004149378,36.665448257188054
677,NRpre,V,AM/PM,V,147,0.6099585062240664,26.027864471423765
678,NRpre,V,LM,A,8,0.34782608695652173,30.248343931748536
679,NRpre,V,LM,M,6,0.2608695652173913,42.00419683299822
680,NRpre,V,LM,V,9,0.391304347826087,34.91364504325517
681,NRpre,V,V1,A,116,0.1809672386895476,52.67478793306702
682,NRpre,V,V1,M,207,0.32293291731669266,42.466686866286885
683,NRpre,V,V1,V,318,0.4960998439937597,32.60306105324232
684,NRpre,A,A/RL/AL,A,69,0.3791208791208791,40.86690328762272
685,NRpre,A,A/RL/AL,M,59,0.3241758241758242,44.218711929186874
686,NRpre,A,A/RL/AL,V,54,0.2967032967032967,42.974118535135226
687,NRpre,A,AM/PM,A,18,0.23376623376623376,44.03038483004654
688,NRpre,A,AM/PM,M,21,0.2727272727272727,34.57186257141828
689,NRpre,A,AM/PM,V,38,0.4935064935064935,27.487797523576397
690,NRpre,A,LM,A,16,0.5517241379310345,31.4699126499067
691,NRpre,A,LM,M,3,0.10344827586206896,42.8371748432609
692,NRpre,A,LM,V,10,0.3448275862068966,32.548256517726166
693,NRpre,A,V1,A,51,0.21794871794871795,51.11873889796684
694,NRpre,A,V1,M,72,0.3076923076923077,44.047414164972075
695,NRpre,A,V1,V,111,0.47435897435897434,30.640549366081224
696,NRpre,M,A/RL/AL,A,52,0.3969465648854962,38.164535246896904
697,NRpre,M,A/RL/AL,M,32,0.24427480916030533,47.60778344941803
698,NRpre,M,A/RL/AL,V,47,0.35877862595419846,41.031090228499714
699,NRpre,M,AM/PM,A,19,0.1557377049180328,50.649201385178635
700,NRpre,M,AM/PM,M,42,0.3442622950819672,37.999731362529374
701,NRpre,M,AM/PM,V,61,0.5,26.873342353463702
702,NRpre,M,LM,A,8,0.5714285714285714,33.067590214111405
703,NRpre,M,LM,M,1,0.07142857142857142,50.995208625310376
704,NRpre,M,LM,V,5,0.35714285714285715,32.81123845736229
705,NRpre,M,V1,A,66,0.17886178861788618,55.92199375710293
706,NRpre,M,V1,M,101,0.27371273712737126,43.10123382711512
707,NRpre,M,V1,V,202,0.5474254742547425,30.256071118995035
708,NRpre,V,A/RL/AL,A,55,0.3873239436619718,42.11606058071354
709,NRpre,V,A/RL/AL,M,45,0.31690140845070425,46.51037034381307
710,NRpre,V,A/RL/AL,V,42,0.29577464788732394,47.19246320098259
711,NRpre,V,AM/PM,A,37,0.15416666666666667,48.85428588708883
712,NRpre,V,AM/PM,M,64,0.26666666666666666,38.903015660124645
713,NRpre,V,AM/PM,V,139,0.5791666666666667,27.028666404525257
714,NRpre,V,LM,A,13,0.65,27.62514833628926
715,NRpre,V,LM,M,5,0.25,36.46176069243957
716,NRpre,V,LM,V,2,0.1,48.78827580233923
717,NRpre,V,V1,A,121,0.18847352024922118,53.11827398019951
718,NRpre,V,V1,M,196,0.3052959501557632,42.1402495404787
719,NRpre,V,V1,V,325,0.5062305295950156,32.65854964960801
720,NRpre,A,A/RL/AL,A,71,0.3879781420765027,42.32185094537615
721,NRpre,A,A/RL/AL,M,56,0.30601092896174864,50.73445752237483
722,NRpre,A,A/RL/AL,V,56,0.30601092896174864,53.17704764525893
723,NRpre,A,AM/PM,A,16,0.20512820512820512,45.69167281737761
724,NRpre,A,AM/PM,M,22,0.28205128205128205,34.00151339017863
725,NRpre,A,AM/PM,V,40,0.5128205128205128,27.596354304378202
726,NRpre,A,LM,A,12,0.42857142857142855,29.918008344030437
727,NRpre,A,LM,M,5,0.17857142857142858,53.43355537381968
728,NRpre,A,LM,V,11,0.39285714285714285,36.309945423885765
729,NRpre,A,V1,A,47,0.2017167381974249,53.11077134563538
730,NRpre,A,V1,M,66,0.2832618025751073,41.620705411594756
731,NRpre,A,V1,V,120,0.5150214592274678,30.752639497453842
732,NRpre,M,A/RL/AL,A,52,0.39097744360902253,42.55346531857325
733,NRpre,M,A/RL/AL,M,32,0.24060150375939848,49.647381757637305
734,NRpre,M,A/RL/AL,V,49,0.3684210526315789,46.19810103745349
735,NRpre,M,AM/PM,A,27,0.21951219512195122,45.434974356187354
736,NRpre,M,AM/PM,M,28,0.22764227642276422,38.71119315518322
737,NRpre,M,AM/PM,V,68,0.5528455284552846,27.120816061275722
738,NRpre,M,LM,A,4,0.36363636363636365,32.8989823129507
739,NRpre,M,LM,M,1,0.09090909090909091,60.959995542046904
740,NRpre,M,LM,V,6,0.5454545454545454,34.68450169614352
741,NRpre,M,V1,A,70,0.1897018970189702,48.978339933369305
742,NRpre,M,V1,M,103,0.2791327913279133,42.46475070103406
743,NRpre,M,V1,V,196,0.5311653116531165,30.57763142123202
744,NRpre,V,A/RL/AL,A,54,0.38848920863309355,41.739151164315025
745,NRpre,V,A/RL/AL,M,44,0.31654676258992803,42.72257559173242
746,NRpre,V,A/RL/AL,V,41,0.2949640287769784,45.74133881946413
747,NRpre,V,AM/PM,A,45,0.18907563025210083,50.56733690853107
748,NRpre,V,AM/PM,M,64,0.2689075630252101,36.52248376211783
749,NRpre,V,AM/PM,V,129,0.542016806722689,28.02773731851743
750,NRpre,V,LM,A,14,0.5833333333333334,30.639314028182607
751,NRpre,V,LM,M,5,0.20833333333333334,50.56661669930466
752,NRpre,V,LM,V,5,0.20833333333333334,34.383090744452225
753,NRpre,V,V1,A,118,0.18351477449455678,51.140888289152485
754,NRpre,V,V1,M,195,0.30326594090202175,40.87685935047654
755,NRpre,V,V1,V,330,0.5132192846034215,32.05548545639699
756,NRpre,A,A/RL/AL,A,73,0.40331491712707185,40.488052214669914
757,NRpre,A,A/RL/AL,M,54,0.2983425414364641,46.41806599665564
758,NRpre,A,A/RL/AL,V,54,0.2983425414364641,44.23069685662081
759,NRpre,A,AM/PM,A,15,0.19230769230769232,50.867651119373924
760,NRpre,A,AM/PM,M,23,0.2948717948717949,36.266340175887784
761,NRpre,A,AM/PM,V,40,0.5128205128205128,27.38137782891513
762,NRpre,A,LM,A,13,0.4482758620689655,31.420114760726783
763,NRpre,A,LM,M,5,0.1724137931034483,43.71729631559273
764,NRpre,A,LM,V,11,0.3793103448275862,46.14366332801333
765,NRpre,A,V1,A,39,0.16666666666666666,52.89916420307928
766,NRpre,A,V1,M,73,0.31196581196581197,43.28899407775785
767,NRpre,A,V1,V,122,0.5213675213675214,30.91333788429247
768,NRpre,M,A/RL/AL,A,49,0.3858267716535433,42.26114636822866
769,NRpre,M,A/RL/AL,M,37,0.29133858267716534,49.18426691781613
770,NRpre,M,A/RL/AL,V,41,0.3228346456692913,45.515647026083
771,NRpre,M,AM/PM,A,22,0.18181818181818182,40.2339831784793
772,NRpre,M,AM/PM,M,35,0.2892561983471074,39.70139132971168
773,NRpre,M,AM/PM,V,64,0.5289256198347108,27.482222245251453
774,NRpre,M,LM,A,11,0.6111111111111112,30.20699366639074
